4158 13422
705 1237 33
2834 3869 76
267 2704 94
3283 3418 28
877 2543 67
2950 3931 26
207 3419 89
769 1531 15
1024 1226 35
97 1783 67
2222 3887 10
278 3581 44
2655 4047 53
2089 2220 48
2780 3894 27
1113 2780 12
424 3915 48
732 1011 28
479 1377 7
1080 2991 76
2280 2970 19
1794 2831 90
1320 2846 51
2411 3919 13
841 2835 15
1945 3789 57
3495 4063 65
2277 3517 25
1348 2091 84
1783 3387 1
1255 1299 37
1089 2129 1
227 1466 8
3500 3604 17
1370 3114 57
2209 4007 47
443 1359 85
311 1169 63
1777 3762 90
2903 3557 11
593 1007 51
311 2280 50
32 3770 31
1122 1335 26
342 1627 10
640 2245 54
2776 3168 61
952 1482 55
387 2399 29
3202 3723 2
723 3686 24
2854 3297 72
2316 3764 33
1498 3762 41
1433 1776 64
1522 3215 86
1783 3613 43
3347 3578 32
263 681 79
1945 3123 35
2168 2903 8
2020 3841 66
3074 3653 44
1718 2157 76
2109 3165 33
1464 3250 83
1341 1558 6
253 2144 40
404 1044 21
1376 2802 39
1759 2004 46
1537 1825 21
1318 1367 46
2844 3330 23
240 2917 78
128 3455 52
1996 3441 22
286 4094 13
470 1994 17
2721 3244 48
1120 2985 14
3402 4015 66
77 2003 87
366 405 80
1233 3024 80
653 1489 5
612 1210 91
1461 2957 9
1815 2777 23
3273 3989 25
850 1204 67
2431 4067 49
1442 2499 34
1427 1985 31
1692 1818 7
3778 3987 46
2974 3780 3
3123 3288 58
2140 2882 83
1296 2069 98
1134 2760 23
494 2018 69
3174 3714 81
1813 3365 57
2278 2489 80
1381 3164 48
1674 1709 96
1945 2357 13
738 1320 67
3186 3462 69
1180 4056 81
518 1209 60
394 507 82
94 2626 5
653 4069 65
2649 2770 58
706 3288 31
249 523 59
1266 2550 45
695 3492 58
1999 3915 73
746 4113 96
965 4099 47
261 2968 96
1364 3750 83
116 2774 3
1266 4011 82
1237 3054 14
1160 3231 36
1989 3461 45
1931 2481 87
67 2837 55
1182 2762 45
906 4146 17
1031 2446 92
407 2867 5
2369 2398 54
1636 4083 76
778 1981 44
2604 3387 52
705 1498 70
1860 2614 47
1056 2069 58
83 3043 53
1048 1945 2
1438 3594 25
556 757 54
3207 3400 66
1164 3529 26
1022 2522 5
95 2907 13
397 3110 26
1407 3648 82
3008 4153 98
15 405 99
1485 1559 87
3664 3831 60
598 2903 38
573 3844 60
16 2553 46
3106 3637 64
94 3063 34
579 2286 60
585 3874 42
2575 3173 15
1692 2934 79
444 2013 34
617 2547 75
1128 2094 15
2821 3659 3
1064 1972 57
3824 4052 77
3659 3897 27
694 2036 75
1188 3260 97
2263 3837 31
1169 2776 80
1348 2168 93
2126 3145 20
1266 3418 1
4011 4143 21
137 3601 13
1873 3352 96
2168 3557 26
366 3591 42
1572 3684 9
1185 2686 46
2332 3686 3
737 3714 34
850 3846 81
1153 1581 69
2205 2284 32
681 2005 45
2723 3264 50
1011 2195 5
2559 2844 26
2165 3955 99
374 3214 81
727 2046 68
2653 3210 62
407 3287 45
1022 2388 27
5 3206 6
420 3219 92
2682 3558 77
2168 3756 9
2522 3255 66
2109 3594 26
2771 3036 62
1419 2984 66
119 2462 92
2388 2522 51
1570 2964 7
2277 2341 33
2858 3286 9
103 3120 82
2020 2268 25
2664 3267 72
166 253 96
396 1529 18
524 3800 93
3224 4026 35
1752 2534 39
360 1649 42
529 3206 50
2565 3683 75
970 2011 6
1180 1728 5
1177 2586 98
1138 1513 48
626 2996 87
1907 3691 13
2675 3272 98
448 1210 7
1048 3249 70
776 3989 18
2320 3168 25
138 1677 36
103 1078 68
3295 3785 39
2081 4129 53
914 3629 76
1483 3690 52
1024 2970 83
769 2513 9
1871 2356 2
575 2917 63
625 2173 65
2701 2909 33
215 3919 37
1700 2545 14
2131 3655 45
1733 2701 89
595 3659 97
1048 1226 79
514 1034 61
1276 2401 22
2164 3290 63
757 3126 58
487 2356 98
2455 3597 3
2015 2334 92
2018 2699 90
424 1230 3
775 4020 14
1332 3161 78
2357 3591 63
2218 3362 61
2897 3935 51
3633 3725 97
470 1923 10
1714 2763 54
2556 4128 61
15 3591 61
1935 2995 49
2393 3691 79
518 3897 56
1277 2366 58
740 2462 43
1041 1506 22
0 3077 58
1923 2571 69
885 1498 50
338 3971 34
1044 1824 21
2627 3469 59
1009 1348 44
514 3271 90
350 3714 37
2113 3118 58
3463 3807 21
2921 3361 37
598 3557 56
678 1950 17
250 3283 10
358 3147 46
528 3887 96
1553 4079 35
1616 3027 4
866 3830 5
1522 2138 77
1078 1733 28
2537 3667 35
2213 2767 91
3360 3627 68
1488 1982 71
3174 3347 42
595 796 26
117 529 69
807 1974 24
417 2585 21
1677 2134 14
1867 2876 18
1971 3362 4
2550 4011 86
1571 3673 91
230 557 48
3479 3818 4
2064 2932 77
1018 2711 94
2196 3935 20
424 595 8
106 2723 26
2750 3327 58
1064 2984 61
1572 2138 27
1168 2933 18
1077 4028 12
2914 3819 6
1059 3625 3
1192 3925 26
1598 3228 63
581 3100 60
1937 3770 86
775 3264 62
1264 3697 82
5 737 33
590 1935 34
1132 1994 39
844 995 28
2437 2917 85
1113 1209 5
746 3937 4
150 4030 9
3641 3754 38
226 3386 17
447 2851 73
85 1636 96
2390 3877 48
710 2873 100
1121 2043 31
790 3667 78
618 1882 1
462 3010 41
1666 3397 44
529 737 77
1427 3407 5
739 2984 86
239 387 37
441 1093 1
546 3114 13
705 3550 54
1537 3469 69
455 2912 58
698 3898 53
573 3836 24
1371 3837 79
1335 1438 80
2358 3313 68
626 2213 76
799 1733 79
2428 2954 35
40 1512 93
2077 2466 58
1535 3081 11
1535 2321 91
338 1935 22
746 1867 14
443 3190 12
159 2864 66
483 1738 68
486 1873 56
2366 2989 8
2211 3283 1
1559 2321 35
1783 2386 84
2296 2338 71
2126 3091 2
1559 3081 55
427 1213 7
742 1926 93
3769 3778 14
462 1311 58
2128 2245 82
2108 3975 72
317 2624 84
737 3347 95
89 1512 12
1339 3770 48
2098 2163 58
